variable;;;;;;;;;
Cap|Electricity|Biomass;;;;;;;;;
Cap|Electricity|Biomass|w/ CC;;;;;;;;;
Cap|Electricity|Biomass|w/o CC;;;;;;;;;
Cap|Electricity|Coal|w/ CC;;;;;;;;;
Cap|Electricity|Coal|w/o CC;;;;;;;;;
Cap|Electricity|Gas|w/ CC;;;;;;;;;
Cap|Electricity|Gas|w/o CC;;;;;;;;;
Cap|Electricity|Geothermal;;;;;;;;;
Cap|Electricity|Hydro;;;;;;;;;
Cap|Electricity|Hydrogen;;;;;;;;;
Cap|Electricity|Nuclear;;;;;;;;;
Cap|Electricity|Nuclear  ;;;;;;;;;
Cap|Electricity|Oil;;;;;;;;;
Cap|Electricity|Oil|w/o CC;;;;;;;;;
Cap|Electricity|Solar;;;;;;;;;
Cap|Electricity|Solar|CSP;;;;;;;;;
Cap|Electricity|Solar|PV;;;;;;;;;
Cap|Electricity|Storage|Battery;;;;;;;;;  
Cap|Electricity|Wind;;;;;;;;;
Cap|Electricity|Wind|Offshore;;;;;;;;;
Cap|Electricity|Wind|Onshore;;;;;;;;;
Carbon Management|Carbon Capture;;;;;;;;;
Carbon Management|Carbon Capture|Biomass|Pe2Se;;;;;;;;;
Carbon Management|Carbon Capture|DAC;;;;;;;;;
Carbon Management|Carbon Capture|Fossil|Pe2Se;;;;;;;;;
Carbon Management|Carbon Capture|Industry Energy;;;;;;;;;
Carbon Management|Carbon Capture|Industry Process;;;;;;;;;
Carbon Management|Carbon Capture|Waste|Plastics Incineration;;;;;;;;;
Carbon Management|Storage;;;;;;;;;
Carbon Management|Storage|Biomass|Pe2Se;;;;;;;;;
Carbon Management|Storage|DAC;;;;;;;;;
Carbon Management|Storage|Fossil|Pe2Se;;;;;;;;;
Carbon Management|Storage|Fossil|Pe2Se|Electricity w/ couple prod;;;;;;;;;
Carbon Management|Storage|Fossil|Pe2Se|Gases w/ couple prod;;;;;;;;;
Carbon Management|Storage|Fossil|Pe2Se|Heat w/ couple prod;;;;;;;;;
Carbon Management|Storage|Fossil|Pe2Se|Hydrogen w/ couple prod;;;;;;;;;
Carbon Management|Storage|Fossil|Pe2Se|Liquids w/ couple prod;;;;;;;;;
Carbon Management|Storage|Fossil|Pe2Se|Solids w/ couple prod;;;;;;;;;
Carbon Management|Storage|Industry Energy;;;;;;;;;
Carbon Management|Storage|Industry Energy|Biomass;;;;;;;;;
Carbon Management|Storage|Industry Energy|Fossil;;;;;;;;;
Carbon Management|Storage|Industry Energy|Synfuel;;;;;;;;;
Carbon Management|Storage|Industry Process;;;;;;;;;
Carbon Management|Usage|Synthetic Gases;;;;;;;;;
Carbon Management|Usage|Synthetic Liquids;;;;;;;;;
Emi|CH4;;;;;;;;;
Emi|CH4|Agriculture;;;;;;;;;
Emi|CH4|Energy Supply;;;;;;;;;
Emi|CH4|Extraction;;;;;;;;;
Emi|CH4|Land-Use Change;;;;;;;;;
Emi|CH4|Waste;;;;;;;;;
Emi|CO2;;;;;;;;;
Emi|CO2|CDR|BECCS;;;;;;;;;
Emi|CO2|CDR|DACCS;;;;;;;;;
Emi|CO2|CDR|EW;;;;;;;;;
Emi|CO2|CDR|Industry CCS|Synthetic Fuels;;;;;;;;;
Emi|CO2|Energy;;;;;;;;;
Emi|CO2|Energy|Demand|Buildings;;;;;;;;;
Emi|CO2|Energy|Demand|Industry;;;;;;;;;
Emi|CO2|Energy|Demand|Industry|Cement;;;;;;;;;
Emi|CO2|Energy|Demand|Industry|Chemicals;;;;;;;;;
Emi|CO2|Energy|Demand|Industry|Other Industry;;;;;;;;;
Emi|CO2|Energy|Demand|Industry|Steel;;;;;;;;;
Emi|CO2|Energy|Demand|Transport;;;;;;;;;
Emi|CO2|Energy|Demand|Transport|International Bunkers;;;;;;;;;
Emi|CO2|Energy|Demand|Transport|International Bunkers|Intra-region;;;;;;;;;
Emi|CO2|Energy|Supply|Electricity w/ couple prod;;;;;;;;;
Emi|CO2|Energy|Supply|Non-electric;;;;;;;;;
Emi|CO2|Energy|Waste;;;;;;;;;
Emi|CO2|Gross|Energy|Demand|Industry;;;;;;;;;
Emi|CO2|Gross|Energy|Supply|Electricity;;;;;;;;;
Emi|CO2|Gross|Energy|Supply|Gases;;;;;;;;;
Emi|CO2|Gross|Energy|Supply|Heat;;;;;;;;;
Emi|CO2|Gross|Energy|Supply|Hydrogen;;;;;;;;;
Emi|CO2|Gross|Energy|Supply|Liquids;;;;;;;;;
Emi|CO2|Gross|Energy|Supply|Non-electric;;;;;;;;;
Emi|CO2|Gross|Energy|Supply|Solids;;;;;;;;;
Emi|CO2|Industrial Processes;;;;;;;;;
Emi|CO2|Land-Use Change;;;;;;;;;
Emi|CO2|Land-Use Change|LULUCF national accounting;;;;;;;;;
Emi|CO2|non-BECCS CDR;;;;;;;;;
Emi|GHG;;;;;;;;;
Emi|GHG|Agriculture;;;;;;;;;
Emi|GHG|CH4;;;;;;;;;
Emi|GHG|Energy|Demand|Buildings;;;;;;;;;
Emi|GHG|Energy|Demand|CDR;;;;;;;;;
Emi|GHG|Energy|Demand|Transport;;;;;;;;;
Emi|GHG|F-Gases;;;;;;;;;
Emi|GHG|Gross|Energy|Demand|CDR;;;;;;;;;
Emi|GHG|Gross|Energy|Demand|Industry;;;;;;;;;
Emi|GHG|Gross|Energy|Supply|Electricity;;;;;;;;;
Emi|GHG|Gross|Energy|Supply|Non-electric;;;;;;;;;
Emi|GHG|Industrial Processes;;;;;;;;;
Emi|GHG|Land-Use Change;;;;;;;;;
Emi|GHG|Land-Use Change|LULUCF national accounting;;;;;;;;;
Emi|GHG|LULUCF national accounting;;;;;;;;;
Emi|GHG|N2O;;;;;;;;;
Emi|GHG|Waste;;;;;;;;;
Emi|N2O;;;;;;;;;
Emi|N2O|Agriculture;;;;;;;;;
Emi|N2O|Energy Supply;;;;;;;;;
Emi|N2O|Industry;;;;;;;;;
Emi|N2O|Land-Use Change;;;;;;;;;
Emi|N2O|Transport;;;;;;;;;
Emi|N2O|Waste;;;;;;;;;
Energy Investments|Electricity|Biomass|w/ CC;;;;;;;;;
Energy Investments|Electricity|Biomass|w/o CC;;;;;;;;;
Energy Investments|Electricity|Coal|w/ CC;;;;;;;;;
Energy Investments|Electricity|Coal|w/o CC;;;;;;;;;
Energy Investments|Electricity|Gas|w/ CC;;;;;;;;;
Energy Investments|Electricity|Gas|w/o CC;;;;;;;;;
Energy Investments|Electricity|Geothermal;;;;;;;;;
Energy Investments|Electricity|Grid|BEV Chargers;;;;;;;;;
Energy Investments|Electricity|Grid|Normal;;;;;;;;;
Energy Investments|Electricity|Grid|VRE support;;;;;;;;;
Energy Investments|Electricity|Hydro;;;;;;;;;
Energy Investments|Electricity|Hydrogen;;;;;;;;;
Energy Investments|Electricity|Nuclear;;;;;;;;;
Energy Investments|Electricity|Oil;;;;;;;;;
Energy Investments|Electricity|Solar;;;;;;;;;
Energy Investments|Electricity|Storage;;;;;;;;;
Energy Investments|Electricity|Wind;;;;;;;;;
FE;;;;;;;;;
FE|Buildings;;;;;;;;;
FE|Buildings|Electricity;;;;;;;;;
FE|Buildings|Gases;;;;;;;;;
FE|Buildings|Gases|Biomass;;;;;;;;;
FE|Buildings|Gases|Fossil;;;;;;;;;
FE|Buildings|Gases|Hydrogen;;;;;;;;;
FE|Buildings|Heat;;;;;;;;;
FE|Buildings|Heating;;;;;;;;;
FE|Buildings|Hydrogen;;;;;;;;;
FE|Buildings|Liquids;;;;;;;;;
FE|Buildings|Liquids|Biomass;;;;;;;;;
FE|Buildings|Liquids|Fossil;;;;;;;;;
FE|Buildings|Liquids|Hydrogen;;;;;;;;;
FE|Buildings|Solids;;;;;;;;;
FE|Buildings|Solids|Biomass;;;;;;;;;
FE|Buildings|Solids|Fossil;;;;;;;;;
FE|Electricity;;;;;;;;;
FE|Gases;;;;;;;;;
FE|Gases|Biomass;;;;;;;;;
FE|Gases|Fossil;;;;;;;;;
FE|Gases|Hydrogen;;;;;;;;;
FE|Heat;;;;;;;;;
FE|Hydrogen;;;;;;;;;
FE|Industry;;;;;;;;;
FE|Industry|Chemicals;;;;;;;;;
FE|Industry|Chemicals|Gases|Biomass;;;;;;;;;
FE|Industry|Chemicals|Gases|Hydrogen;;;;;;;;;
FE|Industry|Chemicals|Hydrogen;;;;;;;;;
FE|Industry|Chemicals|Liquids|Biomass;;;;;;;;;
FE|Industry|Chemicals|Liquids|Hydrogen;;;;;;;;;
FE|Industry|Chemicals|Solids|Biomass;;;;;;;;;
FE|Industry|Electricity;;;;;;;;;
FE|Industry|Gases;;;;;;;;;
FE|Industry|Gases|Biomass;;;;;;;;;
FE|Industry|Gases|Fossil;;;;;;;;;
FE|Industry|Gases|Hydrogen;;;;;;;;;
FE|Industry|Heat;;;;;;;;;
FE|Industry|Hydrogen;;;;;;;;;
FE|Industry|Liquids;;;;;;;;;
FE|Industry|Liquids|Biomass;;;;;;;;;
FE|Industry|Liquids|Fossil;;;;;;;;;
FE|Industry|Liquids|Hydrogen;;;;;;;;;
FE|Industry|Other Industry;;;;;;;;;
FE|Industry|Other Industry|Gases|Fossil;;;;;;;;;
FE|Industry|Other Industry|Liquids|Fossil;;;;;;;;;
FE|Industry|Other Industry|Solids|Fossil;;;;;;;;;
FE|Industry|Solids;;;;;;;;;
FE|Industry|Solids|Biomass;;;;;;;;;
FE|Industry|Solids|Fossil;;;;;;;;;
